CO_PROCEDIMENTO,NO_PROCEDIMENTO
04.04.02.008-9	EXCISÃO DE RÂNULA OU FENÔMENO DE RETENÇÃO SALIVAR
04.04.02.009-7	EXCISÃO E SUTURA DE LESÃO NA BOCA
04.04.02.010-0	EXCISÃO EM CUNHA DE LÁBIO
04.04.02.011-9	EXCISÃO PARCIAL DE LÁBIO COM ENXERTO LIVRE /
04.04.02.013-5	EXPLORAÇÃO/ DESCOMPRESSÃO TOTAL / PARCIAL DO
04.04.02.014-3	GLOSSECTOMIA PARCIAL
04.04.02.017-8	MAXILECTOMIA PARCIAL
04.04.02.020-8	LABIOPLASTIA PARA REDUÇÃO OU CORREÇÃO DA
04.04.02.022-4	RECONSTRUÇÃO TOTAL DE CAVIDADE ORBITÁRIA
04.04.02.023-2	RECONSTRUÇÃO TOTAL OU PARCIAL DE LÁBIO
04.04.02.024-0	RECONSTRUÇÃO TOTAL OU PARCIAL DE NARIZ
04.04.02.027-5	RESSECÇÃO DE LESÃO MALIGNA E BENIGNA DA REGIÃO
04.04.02.029-1	RESSECÇÃO DO CÔNDILO MANDIBULAR COM OU SEM
04.04.02.031-3	RETIRADA DE CORPO ESTRANHO DOS OSSOS DA FACE
04.04.02.032-1	RINOPLASTIA PARA DEFEITOS PÓS-TRAUMÁTICOS
04.04.02.034-8	TRATAMENTO CIRÚRGICO DE ATRESIA NARINÁRIA
04.04.02.035-6	TRATAMENTO CIRÚRGICO DE FÍSTULA E CISTOS ORO-
04.04.02.038-0	TRATAMENTO CIRÚRGICO DE OSTEOMIELITE DE OSSOS DA
04.04.02.039-9	TRATAMENTO CIRÚRGICO DE PARALISIA FACIAL
04.04.02.042-9	TRATAMENTO CIRÚRGICO DO SOALHO DA ÓRBITA
04.04.02.044-5	CONTENÇÃO DE DENTES POR SPLINTAGEM
04.04.02.045-3	OSTEOTOMIA DA MAXILA
04.04.02.046-1	OSTEOTOMIA DA MANDIBULA
04.04.02.047-0	RECONSTRUÇÃO DO SULCO GENGIVO-LABIAL
04.04.02.048-8	OSTEOTOMIA DAS FRATURAS ALVEOLO-DENTÁRIAS
04.04.02.049-6	OSTEOSSÍNTESE DE FRATURA UNILATERAL DO CÔNDILO
04.04.02.050-0	OSTEOSSÍNTESE DA FRATURA COMPLEXA DA MANDÍBULA
04.04.02.051-8	OSTEOSSÍNTESE DE FRATURA COMPLEXA DA MAXILA
04.04.02.052-6	OSTEOSSINTESE DE FRATURA DO COMPLEXO ÓRBITO-
04.04.02.053-4	OSTEOSSÍNTESE DE FRATURA DO COMPLEXO NASO-ÓRBITO-
04.04.02.054-2	REDUÇÃO CIRÚRGICA DE FRATURA DOS OSSOS PRÓPRIOS
04.04.02.055-0	OSTEOSSÍNTESE DE FRATURA SIMPLES DE MANDÍBULA
04.04.02.056-9	ARTROPLASTIA DA ARTICULAÇÃO TÊMPORO-MANDIBULAR
04.04.02.057-7	REDUÇÃO DE FRATURA ALVEOLO-DENTÁRIA SEM
04.04.02.058-5	REDUÇÃO DE FRATURA DA MAXILA - LE FORT I SEM
04.04.02.059-3	REDUÇÃO DE FRATURA DA MAXILA - LE FORT II, SEM
04.04.02.060-7	REDUÇÃO DE FRATURA DA MANDÍBULA SEM
04.04.02.061-5	REDUÇÃO DE LUXAÇÃO TÊMPORO-MANDIBULAR
04.04.02.062-3	RETIRADA DE MATERIAL DE SÍNTESE ÓSSEA / DENTÁRIA
04.04.02.063-1	RETIRADA DE MEIOS DE FIXAÇÃO MAXILO-MANDIBULAR
04.04.02.064-0	TRATAMENTO CIRÚRGICO DE ANQUILOSE DA ARTICULAÇÃO
04.04.02.065-8	TRATAMENTO CIRÚRGICO DE OSTEOMA, ODONTOMA
04.04.02.066-6	TRATAMENTO CIRÚRGICO DE FRATURA DO OSSO
04.04.02.067-4	RECONSTRUÇÃO PARCIAL DO LÁBIO TRAUMATIZADO
04.04.02.069-0	OSTEOTOMIA CRÂNIO-FACIAL
04.04.02.070-4	OSTEOSSÍNTESE DA FRATURA DO OSSO ZIGOMÁTICO
04.04.02.071-2	ELEVAÇÃO DO ASSOALHO DO SEIO MAXILAR
04.04.02.072-0	OSTEOSSÍNTESE DE FRATURA BILATERAL DO CÔNDILO
04.04.02.073-9	RECONSTRUÇÃO PARCIAL DE MANDÍBULA / MAXILA
04.04.02.077-1	RESSECÇÃO DE LESÃO DA BOCA
04.04.02.078-0	RECONSTRUÇÃO TOTAL DE MANDÍBULA/MAXILA
04.04.02.079-8	OSTEOTOMIA DA MANDÍBULA PARA DISTRAÇÃO
04.04.03.001-7	ALONGAMENTO DE COLUMELA EM PACIENTE COM
04.04.03.003-3	OSTEOTOMIA DE MAXILA EM PACIENTES COM ANOMALIA
04.04.03.004-1	MICROCIRURGIA OTOLÓGICA EM PACIENTE COM ANOMALIA
04.04.03.005-0	OSTEOTOMIA DA MANDÍBULA EM PACIENTE COM ANOMALIA
04.04.03.006-8	OSTEOPLASTIA DO MENTO COM OU SEM IMPLANTE
04.04.03.007-6	LABIOPLASTIA UNILATERAL EM DOIS TEMPOS
04.04.03.008-4	ALVEOLOPLASTIA COM ENXERTO ÓSSEO EM PACIENTE COM
04.04.03.010-6	PALATOPLASTIA PRIMÁRIA EM PACIENTE COM ANOMALIA
04.04.03.012-2	LABIOPLASTIA SECUNDÁRIA EM PACIENTE COM ANOMALIA
04.04.03.013-0	RINOSEPTOPLASTIA EM PACIENTE COM ANOMALIA CRÂNIO E
04.04.03.015-7	RECONSTRUÇÃO TOTAL DE LÁBIO EM PACIENTE COM
04.04.03.016-5	RINOPLASTIA EM PACIENTE COM ANOMALIA CRÂNIO E
04.04.03.017-3	SEPTOPLASTIA EM PACIENTE COM ANOMALIA CRÂNIO E
04.04.03.019-0	TIMPANOPLASTIA EM PACIENTE COM ANOMALIA CRÂNIO E
04.04.03.022-0	IMPLANTE OSTEOINTEGRADO EXTRA-ORAL BUCO-MAXILO-
04.04.03.024-6	TRATAMENTO CIRÚRGICO DE FÍSTULA ORO-SINUSAL EM
04.04.03.025-4	TRATAMENTO CIRÚRGICO DE FÍSTULAS ORONASAIS EM
04.04.03.026-2	PALATOPLASTIA SECUNDÁRIA EM PACIENTE COM ANOMALIA
04.04.03.027-0	TRATAMENTO CIRÚRGICO DA INSUFICIÊNCIA VELOFARÍNGEA
04.04.03.028-9	TRATAMENTO CIRÚRGICO REPARADOR DA FISSURA FACIAL
04.04.03.029-7	OSTEOTOMIA CRANIOFACIAL COMPLEXA EM PACIENTE COM
04.04.03.030-0	REMODELAÇÃO CRANIOFACIAL EM PACIENTE COM
04.04.03.031-9	TRATAMENTO CIRÚRGICO DE MACROSTOMIA /MICROSTOMIA
04.04.03.032-7	OSTEOPLASTIA FRONTO - ORBITAL
04.05.01.001-0	CORRECAO CIRURGICA DE ENTROPIO E ECTROPIO
04.05.01.002-8	CORREÇÃO CIRÚRGICA DE EPICANTO E TELECANTO
04.05.01.003-6	DACRIOCISTORRINOSTOMIA
04.05.01.004-4	DRENAGEM DE ABSCESSO DE PALPEBRA
04.05.01.005-2	EPILACAO A LASER
04.05.01.006-0	EPILACAO DE CILIOS
04.05.01.007-9	EXÉRESE DE CALAZIO E OUTRAS PEQUENAS LESOES DA
04.05.01.008-7	EXTIRPAÇÃO DE GLANDULA LACRIMAL
04.05.01.010-9	OCLUSAO DE PONTO LACRIMAL
04.05.01.011-7	RECONSTITUICAO DE CANAL LACRIMAL
04.05.01.012-5	RECONSTITUIÇÃO PARCIAL DE PALPEBRA COM
04.05.01.013-3	RECONSTITUIÇÃO TOTAL DE PALPEBRA
04.05.01.014-1	SIMBLEFAROPLASTIA
04.05.01.015-0	SONDAGEM DE CANAL LACRIMAL SOB ANESTESIA GERAL
04.05.01.016-8	SONDAGEM DE VIAS LACRIMAIS
04.05.01.017-6	SUTURA DE PALPEBRAS
04.05.01.018-4	TRATAMENTO CIRURGICO DE BLEFAROCALASE
04.05.01.019-2	TRATAMENTO CIRURGICO DE TRIQUIASE C/ OU S/ ENXERTO
04.05.01.020-6	PUNCTOPLASTIA
04.05.02.001-5	CORREÇÃO CIRÚRGICA DE ESTRABISMO (ACIMA DE 2
04.05.02.002-3	CORREÇÃO CIRÚRGICA DO ESTRABISMO (ATE 2 MUSCULOS)
04.05.03.001-0	APLICAÇÃO DE PLACA RADIOATIVA EPISCLERAL
04.05.03.002-9	BIOPSIA DE TUMOR INTRA OCULAR
04.05.03.003-7	CRIOTERAPIA OCULAR
04.05.03.004-5	FOTOCOAGULAÇÃO A LASER
04.05.03.005-3	INJECAO INTRA-VITREO
04.05.03.007-0	RETINOPEXIA COM INTROFLEXÃO ESCLERAL
04.05.03.009-6	SUTURA DE ESCLERA
04.05.03.010-0	TRATAMENTO CIRURGICO DE DEISCENCIA DE SUTURA DE
04.05.03.011-8	TRATAMENTO CIRURGICO DE MIIASE PALPEBRAL
04.05.03.012-6	TRATAMENTO CIRURGICO DE NEOPLASIA DE ESCLERA
04.05.03.013-4	VITRECTOMIA ANTERIOR
04.05.03.014-2	VITRECTOMIA POSTERIOR
04.05.03.015-0	VITRIOLISE A YAG LASER
04.05.03.016-9	VITRECTOMIA POSTERIOR COM INFUSÃO DE
04.05.03.017-7	VITRECTOMIA POSTERIOR COM INFUSÃO DE
04.05.03.018-5	TERMOTERAPIA TRANSPUPILAR
04.05.03.019-3	PAN-FOTOCOAGULAÇÃO DE RETINA A LASER
04.05.03.020-7	DRENAGEM DE HEMORRAGIA DE CORÓIDE
04.05.03.021-5	RETINOPEXIA PNEUMÁTICA
04.05.03.022-3	REMOÇÃO DE ÓLEO DE SILICONE
04.05.03.023-1	REMOÇÃO DE IMPLANTE EPISCLERAL
04.05.04.001-6	CORREÇÃO CIRURGICA DE LAGOFTALMO
04.05.04.002-4	CRIOTERAPIA DE TUMORES INTRA-OCULARES
04.05.04.004-0	DESCOMPRESSÃO DE NERVO ÓPTICO
04.05.04.005-9	DESCOMPRESSÃO DE ORBITA
04.05.04.006-7	ENUCLEAÇÃO DE GLOBO OCULAR
04.05.04.007-5	EVISCERAÇÃO DE GLOBO OCULAR
04.05.04.008-3	EXENTERAÇÃO DE ORBITA
04.05.04.009-1	EXÉRESE DE TUMOR MALIGNO INTRA-OCULAR
04.05.04.010-5	EXPLANTE DE LENTE INTRA OCULAR
04.05.04.013-0	INJECAO RETROBULBAR / PERIBULBAR
04.05.04.014-8	ORBITOTOMIA
04.05.04.015-6	RECONSTITUIÇÃO DE CAVIDADE ORBITÁRIA
04.05.04.016-4	RECONSTITUIÇÃO DE PAREDE DA ORBITA
04.05.04.018-0	TRANSPLANTE DE PERIOSTEO EM ESCLEROMALACIA
04.05.04.019-9	TRATAMENTO CIRURGICO DE XANTELASMA
04.05.04.020-2	TRATAMENTO DE PTOSE PALPEBRAL
04.05.04.021-0	REPOSICIONAMENTO DE LENTE INTRAOCULAR
04.05.05.001-1	CAPSULECTOMIA POSTERIOR CIRURGICA
04.05.05.002-0	CAPSULOTOMIA A YAG LASER
04.05.05.003-8	CAUTERIZACAO DE CORNEA
04.05.05.004-6	CICLOCRIOCOAGULAÇÃO / DIATERMIA
04.05.05.005-4	CICLODIALISE
04.05.05.006-2	CORRECAO DE ASTIGMATISMO SECUNDARIO
04.05.05.007-0	CORRECAO CIRURGICA DE HERNIA DE IRIS
04.05.05.008-9	EXERESE DE TUMOR DE CONJUNTIVA
04.05.05.009-7	FACECTOMIA COM IMPLANTE DE LENTE INTRA-OCULAR
04.05.05.010-0	FACECTOMIA S/ IMPLANTE DE LENTE INTRA-OCULAR
04.05.05.011-9	FACOEMULSIFICAÇÃO COM IMPLANTE DE LENTE INTRA-
04.05.05.012-7	FOTOTRABECULOPLASTIA A LASER
04.05.05.013-5	IMPLANTE DE PRÓTESE ANTI-GLAUCOMATOSA
04.05.05.014-3	IMPLANTE INTRA-ESTROMAL
04.05.05.015-1	IMPLANTE SECUNDÁRIO DE LENTE INTRA-OCULAR - LIO
04.05.05.016-0	INJECAO SUBCONJUTIVAL / SUBTENONIANA
04.05.05.017-8	IRIDECTOMIA CIRURGICA
04.05.05.018-6	IRIDOCICLECTOMIA
04.05.05.019-4	IRIDOTOMIA A LASER
04.05.05.020-8	PARACENTESE DE CAMARA ANTERIOR
04.05.05.021-6	RECOBRIMENTO CONJUNTIVAL
04.05.05.022-4	RECONSTITUIÇÃO DE FORNIX CONJUNTIVAL
04.05.05.023-2	RECONSTRUÇÃO DE CAMARA ANTERIOR DO OLHO
04.05.05.024-0	RETIRADA DE CORPO ESTRANHO DA CAMARA ANTERIOR DO
04.05.05.025-9	RETIRADA DE CORPO ESTRANHO DA CORNEA
04.05.05.026-7	SINEQUIOLISE A YAG LASER
04.05.05.028-3	SUBSTITUICAO DE LENTE INTRA-OCULAR
04.05.05.029-1	SUTURA DE CONJUNTIVA
04.05.05.030-5	SUTURA DE CORNEA
04.05.05.031-3	TOPOPLASTIA DO TRANSPLANTE
04.05.05.032-1	TRABECULECTOMIA
04.05.05.035-6	TRATAMENTO CIRÚRGICO DE GLAUCOMA CONGENITO
04.05.05.036-4	TRATAMENTO CIRURGICO DE PTERIGIO
04.05.05.037-2	FACOEMULSIFICAÇÃO COM IMPLANTE DE LENTE INTRA-
04.05.05.038-0	CIRURGIA DE CATARATA CONGÊNITA
04.05.05.039-9	TRATAMENTO CIRÚRGICO DE DEISCÊNCIA DE SUTURA DE
04.05.05.040-2	RADIAÇÃO PARA CROSS LINKING CORNEANO
04.06.01.001-3	ABERTURA DE COMUNICAÇÃO INTER-ATRIAL
04.06.01.002-1	ABERTURA DE ESTENOSE AORTICA VALVAR
04.06.01.003-0	ABERTURA DE ESTENOSE PULMONAR VALVAR
04.06.01.004-8	AMPLIAÇÃO DE VIA DE SAÍDA DO VENTRICULO DIREITO E/OU
04.06.01.005-6	AMPLIAÇÃO DE VIA DE SAÍDA DO VENTRÍCULO ESQUERDO
04.06.01.006-4	ANASTOMOSE CAVO-PULMONAR BIDIRECIONAL
04.06.01.007-2	ANASTOMOSE CAVO-PULMONAR TOTAL
04.06.01.008-0	ANASTOMOSE SISTEMICO-PULMONAR
04.06.01.009-9	BANDAGEM DA ARTÉRIA PULMONAR
04.06.01.010-2	CARDIORRAFIA
04.06.01.011-0	CARDIOTOMIA PARA RETIRADA DE CORPO ESTRANHO
04.06.01.012-9	COLOCAÇÃO DE BALÃO INTRA-AÓRTICO
04.06.01.013-7	CORREÇÃO DE ANEURISMA / DISSECÇÃO DA AORTA
04.06.01.015-3	CORREÇÃO DE ATRESIA PULMONAR E COMUNICAÇÃO
04.06.01.016-1	CORREÇÃO DE ÁTRIO ÚNICO
04.06.01.017-0	CORREÇÃO DE BANDA ANÔMALA DO VENTRÍCULO DIREITO
04.06.01.018-8	CORREÇÃO DE COARCTAÇÃO DA AORTA
04.06.01.019-6	CORREÇÃO DE COMUNICAÇÃO INTERVENTRICULAR
04.06.01.020-0	CORREÇÃO DE COMUNICAÇÃO INTER-VENTRICULAR E
04.06.01.021-8	CORREÇÃO DE COR TRIATRIATUM
04.06.01.022-6	CORREÇÃO DE CORONÁRIA ANÔMALA (CRIANÇA E
04.06.01.023-4	CORREÇÃO DE DRENAGEM ANÔMALA DO RETORNO
04.06.01.024-2	CORREÇÃO DE DRENAGEM ANÔMALA PARCIAL DE VEIAS
04.06.01.025-0	CORREÇÃO DE DRENAGEM ANÔMALA TOTAL DE VEIAS
04.06.01.026-9	CORREÇÃO DE DUPLA VIA DE SAÍDA DO VENTRÍCULO
04.06.01.027-7	CORREÇÃO DE DUPLA VIA DE SAÍDA DO VENTRÍCULO
04.06.01.028-5	CORREÇÃO DE ESTENOSE AÓRTICA (0 A 3 ANOS)
04.06.01.029-3	CORREÇÃO DE ESTENOSE MITRAL CONGÊNITA
04.06.01.030-7	CORREÇÃO DE ESTENOSE SUPRA-AÓRTICA
04.06.01.031-5	CORREÇÃO DE FÍSTULA AÓRTO-CAVITARIAS
04.06.01.032-3	CORREÇÃO DE HIPERTROFIA SEPTAL ASSIMETRICA
04.06.01.033-1	CORREÇÃO DE HIPOPLASIA DE VENTRÍCULO ESQUERDO
04.06.01.034-0	CORREÇÃO DE INSUFICIÊNCIA DA VÁLVULA TRICÚSPIDE
04.06.01.035-8	CORREÇÃO DE INSUFICIÊNCIA MITRAL CONGÊNITA
04.06.01.036-6	CORREÇÃO DE INTERRUPÇÃO DO ARCO AÓRTICO
04.06.01.037-4	CORREÇÃO DE JANELA AORTO-PULMONAR (CRIANÇA E
04.06.01.038-2	CORREÇÃO DE JANELA AORTO-PULMONAR
04.06.01.039-0	CORREÇÃO DE LESÕES NA TRANSPOSIÇÃO CORRIGIDA DOS
04.06.01.040-4	CORREÇÃO DE PERSISTÊNCIA DO CANAL ARTERIAL
04.06.01.041-2	CORREÇÃO DE PERSISTÊNCIA DO CANAL ARTERIAL NO
04.06.01.042-0	CORREÇÃO DE TETRALOGIA DE FALLOT E VARIANTES
04.06.01.043-9	CORREÇÃO DE TETRALOGIA DE FALLOT E VARIANTES
04.06.01.044-7	CORREÇÃO DE TRANSPOSIÇÃO DOS GRANDES VASOS DA
04.06.01.045-5	CORREÇÃO DE TRANSPOSIÇÃO DE GRANDES VASOS DA
04.06.01.046-3	CORREÇÃO DE TRONCO ARTERIOSO PERSISTENTE
04.06.01.047-1	CORREÇÃO DE VENTRÍCULO ÚNICO
04.06.01.048-0	CORREÇÃO DO CANAL ÁTRIO-VENTRICULAR (PARCIAL /
04.06.01.049-8	CORREÇÃO DO CANAL ÁTRIO-VENTRICULAR (TOTAL)
04.06.01.050-1	CORREÇÕES DE ANOMALIAS DO ARCO AÓRTICO
04.06.01.051-0	DRENAGEM C/ BIOPSIA DE PERICÁRDIO
04.06.01.052-8	EXÉRESE DE CISTO PERICÁRDICO
04.06.01.053-6	FECHAMENTO DE COMUNICAÇÃO INTERATRIAL
04.06.01.054-4	FECHAMENTO DE COMUNICAÇÃO INTERVENTRICULAR
04.06.01.055-2	MPLANTE COM TROCA DE POSIÇÃO DE VALVAS (CIRURGIA
04.06.01.056-0	IMPLANTE DE CARDIOVERSOR DESFIBRILADOR DE CÂMARA
04.06.01.057-9	IMPLANTE DE CARDIOVERSOR DESFIBRILADOR (CDI) MULTI-
04.06.01.058-7	IMPLANTE DE CARDIOVERSOR DESFIBRILADOR DE CÃMARA
04.06.01.059-5	IMPLANTE DE CARDIOVERSOR DESFIBRILADOR MULTI-SÍTIO
04.06.01.060-9	IMPLANTE DE CARDIOVERSOR DESFIBRILADOR (CDI) MULTI-
04.06.01.061-7	IMPLANTE DE MARCAPASSO CARDÍACO MULTI-SITIO
04.06.01.062-5	IMPLANTE DE MARCAPASSO CARDÍACO MULTI-SITIO
04.06.01.063-3	IMPLANTE DE MARCAPASSO CARDÍACO MULTI-SITIO
04.06.01.064-1	IMPLANTE DE MARCAPASSO DE CÂMARA DUPLA
04.06.01.065-0	IMPLANTE DE MARCAPASSO DE CÂMARA DUPLA
04.06.01.066-8	IMPLANTE DE MARCAPASSO DE CÂMARA ÚNICA
04.06.01.067-6	IMPLANTE DE MARCAPASSO DE CÂMARA ÚNICA
04.06.01.068-4	IMPLANTE DE MARCAPASSO TEMPORÁRIO TRANSVENOSO
04.06.01.069-2	IMPLANTE DE PRÓTESE VALVAR
04.06.01.070-6	INFARTECTOMIA / ANEURISMECTOMIA ASSOCIADA OU NÃO A
04.06.01.071-4	INSTALAÇÃO DE ASSISTÊNCIA CIRCULATÓRIA
04.06.01.072-2	INSTALAÇÃO DE CATETER DE TERMODILUIÇÃO
04.06.01.073-0	LIGADURA DE FÍSTULA SISTÊMICO-PULMONAR
04.06.01.074-9	MANUTENÇÃO DE ASSISTÊNCIA CIRCULATÓRIA
04.06.01.075-7	PERICARDIECTOMIA
04.06.01.076-5	PERICARDIECTOMIA PARCIAL
04.06.01.077-3	PERICARDIOCENTESE
04.06.01.078-1	PLÁSTICA / TROCA DE VÁLVULA TRICÚSPIDE (ANOMALIA DE
04.06.01.079-0	PLÁSTICA DE LOJA DE GERADOR DE SISTEMA DE
04.06.01.080-3	PLÁSTICA VALVAR
04.06.01.081-1	PLÁSTICA VALVAR COM REVASCULARIZAÇÃO MIOCÁRDICA
04.06.01.082-0	PLÁSTICA VALVAR E/OU TROCA VALVAR MÚLTIPLA
04.06.01.083-8	RECONSTRUÇÃO DA RAIZ DA AORTA
04.06.01.084-6	RECONSTRUÇÃO DA RAIZ DA AORTA C/ TUBO VALVADO
04.06.01.085-4	REPOSICIONAMENTO DE ELETRODOS DE CARDIOVERSOR
04.06.01.086-2	REPOSICIONAMENTO DE ELETRODOS DE MARCAPASSO
04.06.01.087-0	REPOSICIONAMENTO DE ELETRODOS DE MARCAPASSO
04.06.01.088-9	RESSECÇÃO DE ENDOMIOCARDIOFIBROSE
04.06.01.089-7	RESSECÇÃO DE MEMBRANA SUB-AÓRTICA
04.06.01.090-0	RESSECÇÃO DE TUMOR INTRACARDÍACO
04.06.01.091-9	RETIRADA DE SISTEMA DE ESTIMULAÇÃO CARDÍACA
04.06.01.092-7	REVASCULARIZAÇÃO MIOCÁRDICA COM USO DE
04.06.01.093-5	REVASCULARIZAÇÃO MIOCÁRDICA C/ USO DE
04.06.01.094-3	REVASCULARIZAÇÃO MIOCÁRDICA S/ USO DE
04.06.01.095-1	REVASCULARIZAÇÃO MIOCÁRDICA S/ USO DE
04.06.01.096-0	TRATAMENTO DE CONTUSÃO MIOCÁRDICA
04.06.01.097-8	TRATAMENTO DE FERIMENTO CARDÍACO PERFURO-
04.06.01.098-6	TROCA DE AORTA ASCENDENTE
04.06.01.099-4	TROCA DE ARCO AÓRTICO
04.06.01.100-1	TROCA DE CONJUNTO DO SEIO CORONÁRIO NO
04.06.01.101-0	TROCA DE ELETRODOS DE DESFIBRILADOR DE CARDIO-
04.06.01.102-8	TROCA DE ELETRODOS DE DESFIBRILADOR NO CARDIO-
04.06.01.103-6	TROCA DE ELETRODOS DE MARCAPASSO DE CÂMARA DUPLA
04.06.01.104-4	TROCA DE ELETRODOS DE MARCAPASSO DE CÂMARA ÚNICA
04.06.01.105-2	TROCA DE ELETRODOS DE MARCAPASSO EM CARDIO-
04.06.01.107-9	TROCA DE ELETRODOS DE MARCAPASSO NO CARDIO-
04.06.01.108-7	TROCA DE ELETRODOS DE MARCAPASSO NO MARCAPASSO
04.06.01.109-5	TROCA DE ELETRODOS DE SEIO CORONÁRIO NO
04.06.01.110-9	TROCA DE GERADOR DE CARDIO-DESFIBRILADOR DE
04.06.01.111-7	TROCA DE GERADOR DE CARDIO-DESFIBRILADOR MULTI-
04.06.01.112-5	TROCA DE GERADOR DE MARCAPASSO DE CÂMARA DUPLA
04.06.01.113-3	TROCA DE GERADOR DE MARCAPASSO DE CÂMARA ÚNICA
04.06.01.114-1	TROCA DE GERADOR DE MARCAPASSO MULTI-SITIO
04.06.01.115-0	TROCA DE GERADOR E DE ELETRODO DE MARCAPASSO DE
04.06.01.116-8	TROCA DE GERADOR E DE ELETRODOS DE CARDIO-
04.06.01.117-6	TROCA DE GERADOR E DE ELETRODOS DE CARDIO-
04.06.01.118-4	TROCA DE GERADOR E DE ELETRODOS DE MARCAPASSO DE
04.06.01.119-2	TROCA DE GERADOR E DE ELETRODOS NO MARCAPASSO
04.06.01.120-6	TROCA VALVAR C/ REVASCULARIZAÇÃO MIOCÁRDICA
04.06.01.121-4	UNIFOCALIZAÇÃO DE RAMOS DA ARTÉRIA PULMONAR C/
04.06.01.122-2	UNIFOCALIZAÇÃO DE RAMOS DA ARTÉRIA PULMONAR S/
04.06.01.123-0	ANASTOMOSE SISTEMICO PULMONAR COM CEC
04.06.01.124-9	CORRECAO DE COARCTACAO DA AORTA COM CEC
04.06.01.125-7	CORREÇÃO DE CORONARIA ANOMALA (19 A 110)
04.06.01.126-5	ABERTURA DE ESTENOSE AORTICA VALVAR (CRIANÇA E
04.06.01.127-3	ABERTURA DE ESTENOSE PULMONAR VALVAR (CRIANÇA E
04.06.01.128-1	AMPLIAÇÃO DE VIA DE SAÍDA DO VENTRÍCULO DIREITO E/OU
04.06.01.129-0	AMPLIAÇÃO DE VIA DE SAÍDA DO VENTRÍCULO ESQUERDO
04.06.01.130-3	ANASTOMOSE CAVO-PULMONAR BIDIRECIONAL (CRIANÇA E
04.06.01.131-1	ANASTOMOSE SISTEMICO-PULMONAR (CRIANÇA E
04.06.01.132-0	BANDAGEM DA ARTERIA PULMONAR (CRIANÇA E
04.06.01.133-8	CORRECAO DE COARCTACAO DA AORTA (CRIANÇA E
04.06.01.134-6	CORRECAO DE DRENAGEM ANOMALA DO RETORNO
04.06.01.135-4	CORREÇÃO DE DRENAGEM ANOMALA PARCIAL DE VEIAS
04.06.01.136-2	CORRECAO DE ESTENOSE MITRAL CONGENITA (CRIANÇA E
04.06.01.137-0	CORREÇÃO DE ESTENOSE SUPRA-AÓRTICA (CRIANÇA E
04.06.01.138-9	CORRECAO DE FISTULA AORTO-CAVITARIAS (CRIANÇA E
04.06.01.139-7	CORREÇÃO DE HIPERTROFIA SEPTAL ASSIMETRICA
04.06.01.140-0	CORRECAO DE INSUFICIENCIA DA VALVULA TRICUSPIDE
04.06.01.141-9	CORRECAO DE INSUFICIENCIA MITRAL CONGENITA (CRIANÇA
04.06.01.142-7	CORRECAO DE PERSISTENCIA DO CANAL ARTERIAL
04.06.01.143-5	CORRECAO DO CANAL ATRIO-VENTRICULAR PARCIAL /
04.06.01.144-3	CORRECOES DE ANOMALIAS DO ARCO AORTICO (CRIANÇA E
04.06.01.145-1	FECHAMENTO DE COMUNICACAO INTERATRIAL (CRIANÇA E
04.06.01.146-0	FECHAMENTO DE COMUNICACAO INTERVENTRICULAR
04.06.01.147-8	IMPLANTE C/ TROCA DE POSICAO DE VALVAS (CIRURGIA DE
04.06.01.148-6	LIGADURA DE FISTULA SISTEMICO-PULMONAR (CRIANÇA E
04.06.01.149-4	RESSECCAO DE MEMBRANA SUB-AORTICA (CRIANÇA E
04.06.01.150-8	ANASTOMOSE SISTEMICO PULMONAR COM CEC (CRIANÇA E
04.06.01.151-6	CORRECAO DE COARCTACAO DA AORTA COM CEC (CRIANÇA
04.06.02.001-9	ANASTOMOSE ESPLENO-RENAL / OUTRA DERIVAÇÃO
04.06.02.002-7	ANASTOMOSE LINFOVENOSA
04.06.02.003-5	ANASTOMOSE PORTO-CAVA
04.06.02.004-3	ANEURISMECTOMIA DE AORTA ABDOMINAL INFRA-RENAL
04.06.02.005-1	ANEURISMECTOMIA TORACO-ABDOMINAL
04.06.02.007-8	IMPLANTAÇÃO DE CATETER DE LONGA PERMANÊNCIA SEMI
04.06.02.008-6	CONFECÇÃO DE FÍSTULA ARTERIOVENOSA P/ ACESSO
04.06.02.009-4	DISSECÇÃO DE VEIA / ARTÉRIA
04.06.02.010-8	DISSECCAO RADICAL DO PESCOÇO
04.06.02.011-6	DRENAGEM DE GANGLIO LINFATICO
04.06.02.012-4	EMBOLECTOMIA ARTERIAL
04.06.02.013-2	EXCISAO E SUTURA DE HEMANGIOMA
04.06.02.014-0	EXCISAO E SUTURA DE LINFANGIOMA / NEVUS
04.06.02.015-9	EXERESE DE GANGLIO LINFÁTICO
04.06.02.016-7	FASCIOTOMIA P/ DESCOMPRESSÃO
04.06.02.018-3	LINFADENECTOMIA MEDIASTINAL
04.06.02.019-1	LINFADENECTOMIA PÉLVICA
04.06.02.020-5	LINFADENECTOMIA PROFUNDA
04.06.02.021-3	LINFADENECTOMIA RADICAL AXILAR BILATERAL
04.06.02.022-1	LINFADENECTOMIA RADICAL AXILAR UNILATERAL
04.06.02.023-0	LINFADENECTOMIA RADICAL CERVICAL BILATERAL
04.06.02.024-8	LINFADENECTOMIA RADICAL CERVICAL UNILATERAL
